Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6710719,-,b'Salta',b'Argentina',-24.76,-65.39,-3,1293,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Clearsky GHI,Temperature,DHI,GHI,DNI
2019,4,25,10,40,590,20.6,269,340,123
2019,4,25,10,50,618,21,283,402,196
2019,4,25,11,0,645,21.400000000000002,295,431,216
2019,4,25,11,10,670,21.6,285,321,57
2019,4,25,11,20,694,21.8,319,396,115
2019,4,25,11,30,716,22,330,408,113
2019,4,25,11,40,730,22.3,298,327,41
2019,4,25,11,50,749,22.5,328,375,64
2019,4,25,12,0,763,22.700000000000003,318,352,46
2019,4,25,12,10,778,22.8,295,317,29
2019,4,25,12,20,791,22.900000000000002,273,289,21
2019,4,25,12,30,802,23.1,202,211,11
2019,4,25,12,40,811,23.200000000000003,209,218,12
2019,4,25,12,50,816,23.3,252,265,16
2019,4,25,13,0,821,23.400000000000002,245,257,15
2019,4,25,13,10,823,23.5,230,241,14
2019,4,25,13,20,824,23.5,246,258,15
2019,4,25,13,30,821,23.5,253,266,16
2019,4,25,13,40,819,23.6,230,241,14
2019,4,25,13,50,814,23.6,302,323,27
2019,4,25,14,0,807,23.6,292,311,24
2019,4,25,14,10,798,23.5,292,311,25
2019,4,25,14,20,784,23.5,315,343,36
2019,4,25,14,30,772,23.400000000000002,293,314,28
2019,4,25,14,40,755,23.3,302,328,35
2019,4,25,14,50,739,23.200000000000003,305,336,42
2019,4,25,15,0,720,23.1,328,385,80
2019,4,25,15,10,700,22.900000000000002,323,385,90
2019,4,25,15,20,676,22.8,96,676,868
2019,4,25,15,30,652,22.6,94,652,860
2019,4,25,15,40,627,22.400000000000002,293,363,112
2019,4,25,15,50,600,22.200000000000003,277,336,98
2019,4,25,16,0,572,22.1,259,307,82
2019,4,25,16,10,543,21.8,234,265,55
2019,4,25,16,20,512,21.6,209,228,36
2019,4,25,16,30,480,21.3,184,195,22
2019,4,25,16,40,448,21.1,175,187,25
2019,4,25,16,50,414,20.8,75,414,769
2019,4,25,17,0,379,20.6,73,379,748
2019,4,25,17,10,344,20.200000000000003,70,344,725
2019,4,25,17,20,308,19.8,67,308,701
2019,4,25,17,30,272,19.400000000000002,63,272,670
2019,4,25,17,40,235,19,59,235,636
2019,4,25,17,50,198,18.6,55,198,594
2019,4,25,18,0,162,18.2,50,162,545
2019,4,25,18,10,127,17.900000000000002,44,127,486
2019,4,25,18,20,93,17.6,38,93,415
2019,4,25,18,30,62,17.2,30,62,327
2019,4,25,18,40,35,16.900000000000002,21,35,230
2019,4,25,18,50,14,16.6,12,14,106
2019,4,25,19,0,0,16.3,0,0,0
2019,4,25,19,10,0,16.1,0,0,0
2019,4,25,19,20,0,16,0,0,0
2019,4,25,19,30,0,15.9,0,0,0
2019,4,25,19,40,0,15.700000000000001,0,0,0
2019,4,25,19,50,0,15.600000000000001,0,0,0
2019,4,25,20,0,0,15.5,0,0,0
2019,4,25,20,10,0,15.5,0,0,0
2019,4,25,20,20,0,15.5,0,0,0
2019,4,25,20,30,0,15.5,0,0,0
2019,4,25,20,40,0,15.5,0,0,0
2019,4,25,20,50,0,15.5,0,0,0
2019,4,25,21,0,0,14.8,0,0,0
2019,4,25,21,10,0,14.700000000000001,0,0,0
2019,4,25,21,20,0,14.600000000000001,0,0,0
2019,4,25,21,30,0,14.5,0,0,0
2019,4,25,21,40,0,14.4,0,0,0
2019,4,25,21,50,0,14.3,0,0,0
2019,4,25,22,0,0,14.100000000000001,0,0,0
2019,4,25,22,10,0,14,0,0,0
2019,4,25,22,20,0,13.9,0,0,0
2019,4,25,22,30,0,13.8,0,0,0
2019,4,25,22,40,0,13.700000000000001,0,0,0
2019,4,25,22,50,0,13.600000000000001,0,0,0
2019,4,25,23,0,0,13.5,0,0,0
2019,4,25,23,10,0,13.4,0,0,0
2019,4,25,23,20,0,13.4,0,0,0
2019,4,25,23,30,0,13.3,0,0,0
2019,4,25,23,40,0,13.200000000000001,0,0,0
2019,4,25,23,50,0,13.200000000000001,0,0,0
2019,4,26,0,0,0,13.100000000000001,0,0,0
2019,4,26,0,10,0,13.100000000000001,0,0,0
2019,4,26,0,20,0,13,0,0,0
2019,4,26,0,30,0,13,0,0,0
2019,4,26,0,40,0,12.9,0,0,0
2019,4,26,0,50,0,12.9,0,0,0
2019,4,26,1,0,0,12.9,0,0,0
2019,4,26,1,10,0,12.8,0,0,0
2019,4,26,1,20,0,12.8,0,0,0
2019,4,26,1,30,0,12.700000000000001,0,0,0
2019,4,26,1,40,0,12.600000000000001,0,0,0
2019,4,26,1,50,0,12.600000000000001,0,0,0
2019,4,26,2,0,0,12.5,0,0,0
2019,4,26,2,10,0,12.5,0,0,0
2019,4,26,2,20,0,12.4,0,0,0
2019,4,26,2,30,0,12.4,0,0,0
2019,4,26,2,40,0,12.4,0,0,0
2019,4,26,2,50,0,12.3,0,0,0
2019,4,26,3,0,0,12.3,0,0,0
2019,4,26,3,10,0,12.200000000000001,0,0,0
2019,4,26,3,20,0,12.200000000000001,0,0,0
2019,4,26,3,30,0,12.100000000000001,0,0,0
2019,4,26,3,40,0,12,0,0,0
2019,4,26,3,50,0,12,0,0,0
2019,4,26,4,0,0,11.9,0,0,0
2019,4,26,4,10,0,11.9,0,0,0
2019,4,26,4,20,0,11.9,0,0,0
2019,4,26,4,30,0,11.9,0,0,0
2019,4,26,4,40,0,11.9,0,0,0
2019,4,26,4,50,0,11.9,0,0,0
2019,4,26,5,0,0,11.8,0,0,0
2019,4,26,5,10,0,11.8,0,0,0
2019,4,26,5,20,0,11.8,0,0,0
2019,4,26,5,30,0,11.8,0,0,0
2019,4,26,5,40,0,11.8,0,0,0
2019,4,26,5,50,0,11.8,0,0,0
2019,4,26,6,0,0,11.8,0,0,0
2019,4,26,6,10,0,11.8,0,0,0
2019,4,26,6,20,0,11.8,0,0,0
2019,4,26,6,30,0,11.700000000000001,0,0,0
2019,4,26,6,40,0,11.700000000000001,0,0,0
2019,4,26,6,50,0,11.700000000000001,0,0,0
2019,4,26,7,0,0,11.700000000000001,0,0,0
2019,4,26,7,10,0,12,0,0,0
2019,4,26,7,20,0,12.3,0,0,0
2019,4,26,7,30,0,12.600000000000001,0,0,0
2019,4,26,7,40,0,12.8,0,0,0
2019,4,26,7,50,17,13.100000000000001,9,9,0
2019,4,26,8,0,39,13.4,21,27,106
2019,4,26,8,10,68,13.9,33,47,142
2019,4,26,8,20,101,14.4,46,67,150
2019,4,26,8,30,136,14.9,58,96,220
2019,4,26,8,40,172,15.5,76,112,176
2019,4,26,8,50,209,16,6,6,0
2019,4,26,9,0,247,16.5,109,146,133
2019,4,26,9,10,285,16.900000000000002,125,158,106
2019,4,26,9,20,322,17.3,134,222,255
2019,4,26,9,30,359,17.7,84,84,0
2019,4,26,9,40,395,18.1,103,103,0
2019,4,26,9,50,431,18.5,79,79,0
2019,4,26,10,0,465,18.900000000000002,84,84,0
2019,4,26,10,10,497,19.3,191,206,29
2019,4,26,10,20,530,19.700000000000003,127,127,0
2019,4,26,10,30,561,20.1,141,141,1
2019,4,26,10,40,590,20.5,101,101,0
2019,4,26,10,50,618,20.900000000000002,196,203,12
2019,4,26,11,0,645,21.400000000000002,180,185,8
2019,4,26,11,10,669,21.6,144,146,3
2019,4,26,11,20,692,21.900000000000002,271,295,36
2019,4,26,11,30,714,22.200000000000003,213,221,12
2019,4,26,11,40,731,22.400000000000002,242,254,18
2019,4,26,11,50,749,22.700000000000003,296,323,37
2019,4,26,12,0,766,23,298,323,34
2019,4,26,12,10,778,23.1,207,215,11
2019,4,26,12,20,791,23.200000000000003,246,259,16
2019,4,26,12,30,800,23.3,301,323,29
2019,4,26,12,40,806,23.400000000000002,233,244,14
2019,4,26,12,50,813,23.5,312,335,31
2019,4,26,13,0,816,23.6,340,375,44
2019,4,26,13,10,819,23.6,377,444,85
2019,4,26,13,20,818,23.5,364,415,64
2019,4,26,13,30,816,23.5,386,470,107
2019,4,26,13,40,807,23.5,322,348,34
2019,4,26,13,50,802,23.5,322,350,35
2019,4,26,14,0,795,23.5,314,339,33
2019,4,26,14,10,784,23.400000000000002,335,372,48
2019,4,26,14,20,773,23.400000000000002,310,336,35
2019,4,26,14,30,758,23.3,301,325,33
2019,4,26,14,40,743,23.3,315,349,46
2019,4,26,14,50,727,23.200000000000003,214,223,12
2019,4,26,15,0,706,23.1,97,97,0
2019,4,26,15,10,686,23,102,102,0
2019,4,26,15,20,664,22.900000000000002,105,105,0
2019,4,26,15,30,639,22.700000000000003,205,213,12
2019,4,26,15,40,610,22.6,164,167,5
2019,4,26,15,50,583,22.5,142,143,1
2019,4,26,16,0,554,22.3,194,202,14
2019,4,26,16,10,525,22.1,205,219,24
2019,4,26,16,20,494,21.8,151,153,3
2019,4,26,16,30,463,21.6,168,174,12
2019,4,26,16,40,427,21.3,98,98,0
2019,4,26,16,50,393,21.1,21,21,0
2019,4,26,17,0,358,20.8,8,8,0
2019,4,26,17,10,323,20.5,31,31,0
2019,4,26,17,20,288,20.1,6,6,0
2019,4,26,17,30,253,19.8,10,10,0
2019,4,26,17,40,214,19.400000000000002,70,70,0
2019,4,26,17,50,179,19,52,52,0
2019,4,26,18,0,145,18.7,53,53,0
2019,4,26,18,10,112,18.400000000000002,47,47,0
2019,4,26,18,20,80,18,25,25,0
2019,4,26,18,30,52,17.7,19,19,0
2019,4,26,18,40,27,17.400000000000002,13,13,0
2019,4,26,18,50,10,17.1,5,5,0
2019,4,26,19,0,0,16.8,0,0,0
2019,4,26,19,10,0,16.6,0,0,0
2019,4,26,19,20,0,16.5,0,0,0
2019,4,26,19,30,0,16.400000000000002,0,0,0
2019,4,26,19,40,0,16.2,0,0,0
2019,4,26,19,50,0,16.1,0,0,0
2019,4,26,20,0,0,16,0,0,0
2019,4,26,20,10,0,16,0,0,0
2019,4,26,20,20,0,16,0,0,0
2019,4,26,20,30,0,16,0,0,0
2019,4,26,20,40,0,16,0,0,0
2019,4,26,20,50,0,16,0,0,0
2019,4,26,21,0,0,15.4,0,0,0
2019,4,26,21,10,0,15.3,0,0,0
2019,4,26,21,20,0,15.200000000000001,0,0,0
2019,4,26,21,30,0,15.100000000000001,0,0,0
2019,4,26,21,40,0,15,0,0,0
2019,4,26,21,50,0,14.9,0,0,0
2019,4,26,22,0,0,14.8,0,0,0
2019,4,26,22,10,0,14.600000000000001,0,0,0
2019,4,26,22,20,0,14.5,0,0,0
2019,4,26,22,30,0,14.4,0,0,0
2019,4,26,22,40,0,14.200000000000001,0,0,0
2019,4,26,22,50,0,14.100000000000001,0,0,0
2019,4,26,23,0,0,13.9,0,0,0
2019,4,26,23,10,0,13.8,0,0,0
2019,4,26,23,20,0,13.700000000000001,0,0,0
2019,4,26,23,30,0,13.5,0,0,0
2019,4,26,23,40,0,13.4,0,0,0
2019,4,26,23,50,0,13.200000000000001,0,0,0
2019,4,27,0,0,0,13.100000000000001,0,0,0
2019,4,27,0,10,0,13,0,0,0
2019,4,27,0,20,0,12.9,0,0,0
2019,4,27,0,30,0,12.9,0,0,0
2019,4,27,0,40,0,12.8,0,0,0
2019,4,27,0,50,0,12.8,0,0,0
2019,4,27,1,0,0,12.700000000000001,0,0,0
2019,4,27,1,10,0,12.700000000000001,0,0,0
2019,4,27,1,20,0,12.600000000000001,0,0,0
2019,4,27,1,30,0,12.5,0,0,0
2019,4,27,1,40,0,12.5,0,0,0
2019,4,27,1,50,0,12.4,0,0,0
2019,4,27,2,0,0,12.4,0,0,0
2019,4,27,2,10,0,12.4,0,0,0
2019,4,27,2,20,0,12.4,0,0,0
2019,4,27,2,30,0,12.4,0,0,0
2019,4,27,2,40,0,12.4,0,0,0
2019,4,27,2,50,0,12.5,0,0,0
2019,4,27,3,0,0,12.5,0,0,0
2019,4,27,3,10,0,12.5,0,0,0
2019,4,27,3,20,0,12.5,0,0,0
2019,4,27,3,30,0,12.5,0,0,0
2019,4,27,3,40,0,12.5,0,0,0
2019,4,27,3,50,0,12.5,0,0,0
2019,4,27,4,0,0,12.5,0,0,0
2019,4,27,4,10,0,12.4,0,0,0
2019,4,27,4,20,0,12.4,0,0,0
2019,4,27,4,30,0,12.3,0,0,0
2019,4,27,4,40,0,12.200000000000001,0,0,0
2019,4,27,4,50,0,12.100000000000001,0,0,0
2019,4,27,5,0,0,12,0,0,0
2019,4,27,5,10,0,11.9,0,0,0
2019,4,27,5,20,0,11.8,0,0,0
2019,4,27,5,30,0,11.700000000000001,0,0,0
2019,4,27,5,40,0,11.600000000000001,0,0,0
2019,4,27,5,50,0,11.600000000000001,0,0,0
2019,4,27,6,0,0,11.5,0,0,0
2019,4,27,6,10,0,11.4,0,0,0
2019,4,27,6,20,0,11.3,0,0,0
2019,4,27,6,30,0,11.3,0,0,0
2019,4,27,6,40,0,11.200000000000001,0,0,0
2019,4,27,6,50,0,11.200000000000001,0,0,0
2019,4,27,7,0,0,11.100000000000001,0,0,0
2019,4,27,7,10,0,11.4,0,0,0
2019,4,27,7,20,0,11.8,0,0,0
2019,4,27,7,30,0,12.100000000000001,0,0,0
2019,4,27,7,40,0,12.4,0,0,0
2019,4,27,7,50,15,12.700000000000001,12,15,118
2019,4,27,8,0,37,13.100000000000001,22,37,244
2019,4,27,8,10,65,13.700000000000001,31,65,352
2019,4,27,8,20,97,14.4,38,97,439
2019,4,27,8,30,131,15.100000000000001,45,131,511
2019,4,27,8,40,168,15.700000000000001,48,168,585
2019,4,27,8,50,206,16.400000000000002,53,206,634
2019,4,27,9,0,243,17.1,57,243,674
2019,4,27,9,10,280,17.6,61,280,708
2019,4,27,9,20,318,18.2,64,318,738
2019,4,27,9,30,354,18.8,67,354,764
2019,4,27,9,40,392,19.3,68,392,793
2019,4,27,9,50,427,19.900000000000002,70,427,813
2019,4,27,10,0,463,20.5,72,463,833
2019,4,27,10,10,497,20.8,74,497,848
2019,4,27,10,20,529,21.200000000000003,76,529,862
2019,4,27,10,30,560,21.5,78,560,874
2019,4,27,10,40,591,21.900000000000002,78,591,888
2019,4,27,10,50,619,22.3,79,619,898
2019,4,27,11,0,646,22.6,81,646,906
2019,4,27,11,10,672,22.900000000000002,82,672,914
2019,4,27,11,20,695,23.1,319,433,171
2019,4,27,11,30,717,23.3,315,370,80
2019,4,27,11,40,739,23.6,328,522,277
2019,4,27,11,50,758,23.8,82,758,946
2019,4,27,12,0,775,24.1,82,775,950
2019,4,27,12,10,789,24.3,83,789,953
2019,4,27,12,20,802,24.400000000000002,83,802,956
2019,4,27,12,30,813,24.6,84,813,959
2019,4,27,12,40,823,24.8,82,823,963
2019,4,27,12,50,830,24.900000000000002,83,830,965
2019,4,27,13,0,834,25.1,83,834,966
2019,4,27,13,10,837,25.200000000000003,83,837,967
2019,4,27,13,20,836,25.3,83,836,964
2019,4,27,13,30,834,25.400000000000002,83,834,963
2019,4,27,13,40,832,25.5,82,832,965
2019,4,27,13,50,826,25.6,81,826,963
2019,4,27,14,0,819,25.6,81,819,962
2019,4,27,14,10,810,25.6,81,810,960
2019,4,27,14,20,798,25.6,80,798,957
2019,4,27,14,30,785,25.6,80,785,954
2019,4,27,14,40,770,25.5,81,770,947
2019,4,27,14,50,753,25.5,81,753,943
2019,4,27,15,0,732,25.5,80,732,935
2019,4,27,15,10,711,25.3,79,711,930
2019,4,27,15,20,689,25.200000000000003,78,689,924
2019,4,27,15,30,665,25,77,665,917
2019,4,27,15,40,639,24.900000000000002,77,639,907
2019,4,27,15,50,612,24.8,75,612,898
2019,4,27,16,0,581,24.6,74,581,886
2019,4,27,16,10,551,24.3,73,551,875
2019,4,27,16,20,520,24.1,71,520,863
2019,4,27,16,30,488,23.8,69,488,850
2019,4,27,16,40,454,23.5,69,454,830
2019,4,27,16,50,418,23.200000000000003,66,418,810
2019,4,27,17,0,382,22.900000000000002,64,382,790
2019,4,27,17,10,346,22.400000000000002,62,346,768
2019,4,27,17,20,310,21.900000000000002,59,310,743
2019,4,27,17,30,273,21.3,56,273,713
2019,4,27,17,40,234,20.8,54,234,668
2019,4,27,17,50,197,20.3,50,197,627
2019,4,27,18,0,160,19.700000000000003,45,160,578
2019,4,27,18,10,125,19.200000000000003,40,125,519
2019,4,27,18,20,91,18.7,34,91,447
2019,4,27,18,30,59,18.2,27,59,357
2019,4,27,18,40,32,17.6,20,32,232
2019,4,27,18,50,0,17.1,0,0,0
2019,4,27,19,0,0,16.6,0,0,0
2019,4,27,19,10,0,16.5,0,0,0
2019,4,27,19,20,0,16.400000000000002,0,0,0
2019,4,27,19,30,0,16.3,0,0,0
2019,4,27,19,40,0,16.2,0,0,0
2019,4,27,19,50,0,16.1,0,0,0
2019,4,27,20,0,0,16,0,0,0
2019,4,27,20,10,0,16,0,0,0
2019,4,27,20,20,0,16,0,0,0
2019,4,27,20,30,0,16,0,0,0
2019,4,27,20,40,0,16,0,0,0
2019,4,27,20,50,0,16,0,0,0
2019,4,27,21,0,0,15.5,0,0,0
2019,4,27,21,10,0,15.4,0,0,0
2019,4,27,21,20,0,15.3,0,0,0
2019,4,27,21,30,0,15.3,0,0,0
2019,4,27,21,40,0,15.200000000000001,0,0,0
2019,4,27,21,50,0,15.100000000000001,0,0,0
2019,4,27,22,0,0,15.100000000000001,0,0,0
2019,4,27,22,10,0,15,0,0,0
2019,4,27,22,20,0,14.9,0,0,0
2019,4,27,22,30,0,14.8,0,0,0
2019,4,27,22,40,0,14.8,0,0,0
2019,4,27,22,50,0,14.700000000000001,0,0,0
2019,4,27,23,0,0,14.600000000000001,0,0,0
2019,4,27,23,10,0,14.600000000000001,0,0,0
2019,4,27,23,20,0,14.600000000000001,0,0,0
2019,4,27,23,30,0,14.5,0,0,0
2019,4,27,23,40,0,14.5,0,0,0
2019,4,27,23,50,0,14.5,0,0,0
2019,4,28,0,0,0,14.4,0,0,0
2019,4,28,0,10,0,14.4,0,0,0
2019,4,28,0,20,0,14.4,0,0,0
2019,4,28,0,30,0,14.4,0,0,0
2019,4,28,0,40,0,14.4,0,0,0
2019,4,28,0,50,0,14.4,0,0,0
2019,4,28,1,0,0,14.4,0,0,0
2019,4,28,1,10,0,14.4,0,0,0
2019,4,28,1,20,0,14.4,0,0,0
2019,4,28,1,30,0,14.4,0,0,0
2019,4,28,1,40,0,14.5,0,0,0
2019,4,28,1,50,0,14.5,0,0,0
2019,4,28,2,0,0,14.5,0,0,0
2019,4,28,2,10,0,14.5,0,0,0
2019,4,28,2,20,0,14.5,0,0,0
2019,4,28,2,30,0,14.5,0,0,0
2019,4,28,2,40,0,14.5,0,0,0
2019,4,28,2,50,0,14.5,0,0,0
2019,4,28,3,0,0,14.5,0,0,0
2019,4,28,3,10,0,14.4,0,0,0
2019,4,28,3,20,0,14.4,0,0,0
2019,4,28,3,30,0,14.4,0,0,0
2019,4,28,3,40,0,14.4,0,0,0
2019,4,28,3,50,0,14.4,0,0,0
2019,4,28,4,0,0,14.3,0,0,0
2019,4,28,4,10,0,14.3,0,0,0
2019,4,28,4,20,0,14.3,0,0,0
2019,4,28,4,30,0,14.3,0,0,0
2019,4,28,4,40,0,14.3,0,0,0
2019,4,28,4,50,0,14.3,0,0,0
2019,4,28,5,0,0,14.3,0,0,0
2019,4,28,5,10,0,14.3,0,0,0
2019,4,28,5,20,0,14.3,0,0,0
2019,4,28,5,30,0,14.200000000000001,0,0,0
2019,4,28,5,40,0,14.200000000000001,0,0,0
2019,4,28,5,50,0,14.200000000000001,0,0,0
2019,4,28,6,0,0,14.200000000000001,0,0,0
2019,4,28,6,10,0,14.100000000000001,0,0,0
2019,4,28,6,20,0,14.100000000000001,0,0,0
2019,4,28,6,30,0,14.100000000000001,0,0,0
2019,4,28,6,40,0,14,0,0,0
2019,4,28,6,50,0,14,0,0,0
2019,4,28,7,0,0,14,0,0,0
2019,4,28,7,10,0,14.3,0,0,0
2019,4,28,7,20,0,14.700000000000001,0,0,0
2019,4,28,7,30,0,15,0,0,0
2019,4,28,7,40,0,15.4,0,0,0
2019,4,28,7,50,15,15.700000000000001,11,15,188
2019,4,28,8,0,38,16,19,38,328
2019,4,28,8,10,67,16.8,26,67,439
2019,4,28,8,20,101,17.6,32,101,528
2019,4,28,8,30,136,18.400000000000002,37,136,596
2019,4,28,8,40,173,19.200000000000003,40,173,656
2019,4,28,8,50,211,19.900000000000002,44,211,701
2019,4,28,9,0,249,20.700000000000003,47,249,739
2019,4,28,9,10,287,21.3,50,287,770
2019,4,28,9,20,325,21.8,52,325,798
2019,4,28,9,30,362,22.3,55,362,821
2019,4,28,9,40,398,22.900000000000002,56,398,843
2019,4,28,9,50,434,23.400000000000002,58,434,861
2019,4,28,10,0,467,24,60,467,873
2019,4,28,10,10,501,24.3,61,501,887
2019,4,28,10,20,533,24.6,63,533,899
2019,4,28,10,30,564,24.8,64,564,910
2019,4,28,10,40,594,25.1,65,594,920
2019,4,28,10,50,622,25.400000000000002,66,622,929
2019,4,28,11,0,649,25.700000000000003,68,649,937
2019,4,28,11,10,675,25.900000000000002,69,675,944
2019,4,28,11,20,698,26.1,69,698,950
2019,4,28,11,30,720,26.3,70,720,956
2019,4,28,11,40,741,26.5,70,741,962
2019,4,28,11,50,759,26.700000000000003,71,759,967
2019,4,28,12,0,773,26.900000000000002,71,773,967
2019,4,28,12,10,788,27,72,788,970
2019,4,28,12,20,801,27.1,72,801,973
2019,4,28,12,30,812,27.200000000000003,73,812,975
2019,4,28,12,40,820,27.3,73,820,976
2019,4,28,12,50,827,27.400000000000002,74,827,978
2019,4,28,13,0,832,27.5,74,832,979
2019,4,28,13,10,835,27.5,74,835,979
2019,4,28,13,20,833,27.5,74,833,976
2019,4,28,13,30,832,27.5,74,832,976
2019,4,28,13,40,828,27.5,75,828,974
2019,4,28,13,50,823,27.6,75,823,972
2019,4,28,14,0,816,27.6,75,816,971
2019,4,28,14,10,807,27.5,74,807,969
2019,4,28,14,20,793,27.400000000000002,74,793,964
2019,4,28,14,30,780,27.400000000000002,74,780,961
2019,4,28,14,40,765,27.3,73,765,957
2019,4,28,14,50,748,27.200000000000003,72,748,953
2019,4,28,15,0,730,27.200000000000003,72,730,949
2019,4,28,15,10,707,27,71,707,941
2019,4,28,15,20,685,26.8,70,685,935
2019,4,28,15,30,661,26.700000000000003,69,661,928
2019,4,28,15,40,635,26.5,70,635,918
2019,4,28,15,50,606,26.3,68,606,906
2019,4,28,16,0,578,26.200000000000003,67,578,897
2019,4,28,16,10,548,25.900000000000002,66,548,887
2019,4,28,16,20,517,25.6,65,517,875
2019,4,28,16,30,485,25.3,63,485,862
2019,4,28,16,40,450,25,62,450,842
2019,4,28,16,50,415,24.700000000000003,60,415,826
2019,4,28,17,0,380,24.400000000000002,58,380,807
2019,4,28,17,10,344,23.900000000000002,56,344,785
2019,4,28,17,20,308,23.400000000000002,53,308,761
2019,4,28,17,30,271,22.8,51,271,732
2019,4,28,17,40,234,22.3,48,234,697
2019,4,28,17,50,197,21.8,45,197,658
2019,4,28,18,0,159,21.3,41,159,608
2019,4,28,18,10,124,20.8,36,124,550
2019,4,28,18,20,90,20.200000000000003,31,90,479
2019,4,28,18,30,58,19.700000000000003,25,58,390
2019,4,28,18,40,31,19.200000000000003,18,31,271
2019,4,28,18,50,0,18.7,0,0,0
2019,4,28,19,0,0,18.2,0,0,0
2019,4,28,19,10,0,18.1,0,0,0
2019,4,28,19,20,0,18,0,0,0
2019,4,28,19,30,0,17.900000000000002,0,0,0
2019,4,28,19,40,0,17.8,0,0,0
2019,4,28,19,50,0,17.7,0,0,0
2019,4,28,20,0,0,17.7,0,0,0
2019,4,28,20,10,0,17.7,0,0,0
2019,4,28,20,20,0,17.7,0,0,0
2019,4,28,20,30,0,17.7,0,0,0
2019,4,28,20,40,0,17.7,0,0,0
2019,4,28,20,50,0,17.7,0,0,0
2019,4,28,21,0,0,17.400000000000002,0,0,0
2019,4,28,21,10,0,17.3,0,0,0
2019,4,28,21,20,0,17.3,0,0,0
2019,4,28,21,30,0,17.2,0,0,0
2019,4,28,21,40,0,17.1,0,0,0
2019,4,28,21,50,0,17.1,0,0,0
2019,4,28,22,0,0,17,0,0,0
2019,4,28,22,10,0,16.900000000000002,0,0,0
2019,4,28,22,20,0,16.8,0,0,0
2019,4,28,22,30,0,16.7,0,0,0
2019,4,28,22,40,0,16.6,0,0,0
2019,4,28,22,50,0,16.6,0,0,0
2019,4,28,23,0,0,16.5,0,0,0
2019,4,28,23,10,0,16.400000000000002,0,0,0
2019,4,28,23,20,0,16.400000000000002,0,0,0
2019,4,28,23,30,0,16.3,0,0,0
2019,4,28,23,40,0,16.3,0,0,0
2019,4,28,23,50,0,16.2,0,0,0
2019,4,29,0,0,0,16.2,0,0,0
2019,4,29,0,10,0,16.1,0,0,0
2019,4,29,0,20,0,16.1,0,0,0
2019,4,29,0,30,0,16.1,0,0,0
2019,4,29,0,40,0,16.1,0,0,0
2019,4,29,0,50,0,16.1,0,0,0
2019,4,29,1,0,0,16,0,0,0
2019,4,29,1,10,0,16,0,0,0
2019,4,29,1,20,0,16,0,0,0
2019,4,29,1,30,0,16,0,0,0
2019,4,29,1,40,0,15.9,0,0,0
2019,4,29,1,50,0,15.9,0,0,0
2019,4,29,2,0,0,15.9,0,0,0
2019,4,29,2,10,0,15.9,0,0,0
2019,4,29,2,20,0,15.9,0,0,0
2019,4,29,2,30,0,15.8,0,0,0
2019,4,29,2,40,0,15.8,0,0,0
2019,4,29,2,50,0,15.8,0,0,0
2019,4,29,3,0,0,15.8,0,0,0
2019,4,29,3,10,0,15.8,0,0,0
2019,4,29,3,20,0,15.8,0,0,0
2019,4,29,3,30,0,15.8,0,0,0
2019,4,29,3,40,0,15.700000000000001,0,0,0
2019,4,29,3,50,0,15.700000000000001,0,0,0
2019,4,29,4,0,0,15.700000000000001,0,0,0
2019,4,29,4,10,0,15.600000000000001,0,0,0
2019,4,29,4,20,0,15.5,0,0,0
2019,4,29,4,30,0,15.5,0,0,0
2019,4,29,4,40,0,15.4,0,0,0
2019,4,29,4,50,0,15.3,0,0,0
2019,4,29,5,0,0,15.200000000000001,0,0,0
2019,4,29,5,10,0,15.200000000000001,0,0,0
2019,4,29,5,20,0,15.200000000000001,0,0,0
2019,4,29,5,30,0,15.200000000000001,0,0,0
2019,4,29,5,40,0,15.200000000000001,0,0,0
2019,4,29,5,50,0,15.200000000000001,0,0,0
2019,4,29,6,0,0,15.200000000000001,0,0,0
2019,4,29,6,10,0,15.200000000000001,0,0,0
2019,4,29,6,20,0,15.200000000000001,0,0,0
2019,4,29,6,30,0,15.200000000000001,0,0,0
2019,4,29,6,40,0,15.3,0,0,0
2019,4,29,6,50,0,15.3,0,0,0
2019,4,29,7,0,0,15.3,0,0,0
2019,4,29,7,10,0,15.700000000000001,0,0,0
